 ----------------------header-------------------------- 2018-12-05 10:35:21,324 [10] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 16:50:42,139 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/bootstrap.js?_=1543997770507
2018-12-05 16:50:42,153 [7] INFO  log4netlogger - GET http://localhost:9991/Scripts/respond.js?_=1543997770508
2018-12-05 16:50:57,984 [9] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/71
2018-12-05 16:50:57,988 [7] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 16:50:58,041 [8] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-05 16:51:01,822 [10] INFO  log4netlogger - POST http://localhost:9991/
2018-12-05 16:51:04,338 [12] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 16:51:08,028 [7] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-05 16:51:09,879 [5] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-05 16:51:11,471 [8] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/66
2018-12-05 16:51:17,654 [12] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-05 16:51:20,582 [5] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 16:51:23,101 [10] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 16:51:24,549 [7] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/70
2018-12-05 16:51:48,951 [5] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=70
2018-12-05 16:51:49,292 [15] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/70
2018-12-05 16:51:49,324 [8] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/70
2018-12-05 17:02:02,375 [35] INFO  log4netlogger - POST http://localhost:9991/Procedure/GenParam?sid=85
2018-12-05 17:02:12,986 [23] INFO  log4netlogger - POST http://localhost:9991/Procedure/GenParam?sid=85
2018-12-05 17:05:23,487 [33] INFO  log4netlogger - POST http://localhost:9991/Procedure/EditParam?sid=85
2018-12-05 17:05:23,597 [28] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/70
2018-12-05 17:05:23,633 [25] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/70
2018-12-05 17:08:49,568 [48] INFO  log4netlogger - POST http://localhost:9991/Procedure/EditParam?sid=85
2018-12-05 17:08:49,589 [51] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/70
2018-12-05 17:08:49,617 [28] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/70
2018-12-05 17:11:17,810 [57] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 17:11:19,416 [46] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/71
2018-12-05 17:11:20,533 [54] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 17:11:23,156 [33] INFO  log4netlogger - POST http://localhost:9991/Process/DeleteProcedure/74
2018-12-05 17:11:23,422 [54] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/74
2018-12-05 17:11:23,451 [57] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 17:11:42,247 [57] INFO  log4netlogger - GET http://localhost:9991/User
2018-12-05 17:11:46,154 [38] INFO  log4netlogger - GET http://localhost:9991/User/Modify?userId=18705146&pageNo=1
2018-12-05 17:16:26,640 [60] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 17:20:57,537 [54] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 17:24:36,240 [62] INFO  log4netlogger - POST http://localhost:9991/Approve/Submit?pid=74
2018-12-05 17:24:36,359 [76] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/74
2018-12-05 17:24:36,387 [78] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 17:24:37,791 [58] INFO  log4netlogger - GET http://localhost:9991/Home/Logoff
2018-12-05 17:24:37,798 [83] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 17:24:42,703 [74] INFO  log4netlogger - POST http://localhost:9991/
2018-12-05 17:24:42,709 [83] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 17:24:43,849 [75] INFO  log4netlogger - GET http://localhost:9991/Approve/Waiting
2018-12-05 17:28:06,795 [58] INFO  log4netlogger - GET http://localhost:9991/Approve/Approve/18
 ----------------------footer-------------------------- 
